obj_key,obj_subprg,Кодзадачи,ДатаНачалаЗадачи,Статуспоэкспертизе,Экспертиза,season,Скорость,Кол-во рабочих,Генподрядчик,Генпроектировщик,Площадь,2023-01-17,2023-01-23,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-02,2023-05-10,2023-05-15,2023-05-22,2023-05-29,y
019-0463,3,4.9,738040,0,0,4,0.7575757575757576,57,12,24,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,5,738211,0,0,2,0.7575757575757576,57,12,24,0.0,47,47,50,50,50,85,85,85,84,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,5.11,738508,0,0,1,0.7575757575757576,57,12,24,0.0,90,90,90,90,90,90,90,90,90,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,7.1,738504,0,0,1,0.7575757575757576,57,12,24,0.0,5,12,20,23,23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,7.1.8,738543,0,0,2,0.7575757575757576,57,12,24,0.0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,7.4,738550,0,0,2,0.7575757575757576,57,12,24,0.0,0,0,0,0,0,0,0,0,2,100,100,100,100,100,100,100,100,100,100,0
019-0463,3,8,738567,0,0,2,0.0,57,12,24,5245.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0464,3,1,736607,0,0,4,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3,737542,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.1,737621,0,0,3,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.11,737827,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.13,738116,0,0,1,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.15,737839,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.3,737621,0,0,3,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,3.8,737930,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4,737791,0,0,1,0.7575757575757576,107,5,8,0.0,95,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,0
019-0464,3,4.1.1,738095,0,0,4,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.10,738299,0,0,2,0.7575757575757576,107,5,8,0.0,95,95,95,97,97,97,97,98,99,99,99,100,100,100,100,100,100,100,100,0
019-0464,3,4.11,738048,0,0,4,0.7575757575757576,107,5,8,0.0,97,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,100,0
019-0464,3,4.12,738305,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.2,737791,0,0,1,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.3,737875,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.4,737917,0,0,2,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.5,738112,0,0,4,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.6,738144,0,0,1,0.7575757575757576,107,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.7,738095,0,0,4,0.7575757575757576,107,5,8,0.0,89,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.8,738151,0,0,1,0.7575757575757576,107,5,8,0.0,80,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,4.9,738046,0,0,4,0.7575757575757576,107,5,8,0.0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0464,3,5,738210,0,0,2,0.7424242424242424,107,5,8,0.0,45,45,65,67,80,80,80,81,83,84,85,92,94,96,96,95,96,96,98,0
019-0464,3,5.11,738552,0,0,2,0.7575757575757576,107,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
019-0464,3,7.1,738561,0,0,2,0.2803030303030303,107,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,5,37,0
019-0464,3,7.1.8,738578,0,0,2,0.0,107,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0464,3,7.4,738579,0,0,2,0.0,107,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0465,3,1,737660,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,1.4.2,737660,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3,737382,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.1,737651,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.11,737938,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.13,737805,2,0,1,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.15,737825,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.3,737509,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,3.8,738001,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4,737662,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.1.1,737862,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.10,738326,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.11,738062,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.12,738166,0,0,1,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.2,737662,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.3,737779,0,0,1,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.4,737814,0,0,1,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.5,738123,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.6,738120,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.7,738087,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.8,738327,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,4.9,737942,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,5,738095,0,0,4,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,5.11,738378,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,7.1,738309,0,0,2,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,7.1.8,738396,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0465,3,7.4,738397,0,0,3,0.7575757575757576,20,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,1,737501,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3,737276,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.1,737413,0,0,1,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.11,737657,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.13,737455,1,0,1,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.15,737730,0,0,4,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.3,737413,0,0,1,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,3.8,737971,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4,737396,0,0,1,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.1.1,737881,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.10,738242,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.11,737997,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.12,738095,0,0,4,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.2,737634,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.3,737634,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.4,737822,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.5,738074,0,0,4,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.6,738077,0,0,4,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.7,738018,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.8,738326,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,4.9,737976,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,5,738154,0,0,1,0.75,17,1,10,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0
019-0466,3,5.11,738379,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,7.1,738314,0,0,2,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,7.1.8,738357,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,7.4,738386,0,0,3,0.7575757575757576,17,1,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0466,3,8,738397,0,0,3,0.0,17,1,10,5270.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0467,3,1,737271,0,0,3,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3,737382,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.1,737382,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.11,737382,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.13,737727,2,0,2,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.15,737636,0,0,3,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.3,737751,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,3.8,738063,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4,737801,0,0,4,0.7575757575757576,61,8,10,0.0,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,0
019-0467,3,4.1.1,737875,0,0,2,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.10,738445,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.11,738056,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.12,738356,0,0,3,0.7575757575757576,61,8,10,0.0,95,96,97,97,97,97,96,96,96,96,96,96,100,100,100,100,100,100,100,0
019-0467,3,4.2,737801,0,0,1,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.3,737976,0,0,3,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.4,737992,0,0,3,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.5,738267,0,0,2,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.6,738130,0,0,1,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.7,738170,0,0,1,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.8,738351,0,0,3,0.7575757575757576,61,8,10,0.0,80,83,90,92,92,92,99,99,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,4.9,738081,0,0,4,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,5,738124,0,0,4,1.3636363636363635,61,8,10,0.0,56,60,66,66,75,75,74,75,74,74,73,73,73,73,73,73,73,73,72,0
019-0467,3,5.11,738515,0,0,1,0.7575757575757576,61,8,10,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0467,3,7.1,738554,0,0,1,0.7575757575757576,61,8,10,0.0,0,0,2,2,74,65,65,78,77,80,97,98,98,99,100,100,100,100,100,0
019-0467,3,7.1.8,738567,0,0,2,0.7575757575757576,61,8,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0
019-0467,3,7.4,738568,0,0,2,0.7575757575757576,61,8,10,0.0,0,0,0,0,77,61,61,61,69,67,65,65,65,100,100,100,100,100,100,0
019-0467,3,8,738580,0,0,2,0.0,61,8,10,11215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,1,737271,0,0,3,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,3,737318,0,0,4,0.75,113,1,20,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0
019-0469,3,3.1,737545,0,0,2,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,3.11,737350,0,0,4,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,3.13,738552,1,0,4,0.7575757575757576,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
019-0469,3,3.15,737713,0,0,4,0.7575757575757576,113,1,20,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,0
019-0469,3,3.3,737420,0,0,1,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,3.8,737972,0,0,3,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4,737669,0,0,4,0.6742424242424242,113,1,20,0.0,76,77,78,79,80,80,80,80,82,83,84,85,85,86,87,88,88,89,89,0
019-0469,3,4.1.1,738050,0,0,4,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4.10,738552,0,0,2,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,4.11,738125,0,0,1,0.5984848484848485,113,1,20,0.0,55,55,57,68,69,69,70,69,71,72,73,74,75,75,75,76,79,79,79,0
019-0469,3,4.12,738634,0,0,2,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,4.2,737669,0,0,4,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4.3,737769,0,0,1,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4.4,737894,0,0,2,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4.5,738187,0,0,2,0.7575757575757576,113,1,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0469,3,4.6,738187,0,0,2,1.2857142857142858,148,1,20,0.0,92,94,95,96,96,96,96,75,97,97,97,98,98,98,99,99,99,99,99,0
019-0469,3,4.7,738136,0,0,1,0.6515151515151515,113,1,20,0.0,74,74,75,76,77,77,77,78,79,80,81,82,83,84,84,85,86,86,86,0
019-0469,3,4.8,738611,0,0,2,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,4.9,738042,0,0,4,0.746031746031746,113,1,20,0.0,84,83,84,84,84,84,84,87,88,89,90,91,92,92,93,93,94,94,94,0
019-0469,3,5,737480,0,0,2,0.2424242424242424,113,1,20,0.0,0,23,26,27,28,28,28,28,28,29,29,29,29,28,29,29,32,32,32,0
019-0469,3,5.11,738748,0,0,3,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,7.1,738732,0,0,3,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,7.1.8,738743,0,0,3,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,7.4,738746,0,0,3,0.0,113,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0469,3,8,738756,0,0,3,0.0,113,1,20,9411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0470,3,1,737543,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,1.4.2,737890,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3,737354,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.1,737691,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.11,737360,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.13,738350,2,0,3,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.15,737861,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.3,737504,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,3.8,738032,0,0,3,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4,737649,0,0,3,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.1.1,738118,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.10,738300,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.11,738064,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.12,738280,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.2,737649,0,0,3,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.3,737831,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.4,737900,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.5,738225,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.6,738173,0,0,1,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.7,738034,0,0,4,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.8,738215,0,0,2,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,4.9,738003,0,0,3,0.7575757575757576,112,21,18,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,5,738312,0,0,2,0.75,112,21,18,0.0,93,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0
019-0470,3,5.11,738508,0,0,1,0.7575757575757576,112,21,18,0.0,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,7.1,738480,0,0,4,0.7575757575757576,112,21,18,0.0,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,7.1.8,738516,0,0,1,0.7575757575757576,112,21,18,0.0,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,7.4,738536,0,0,1,0.7575757575757576,112,21,18,0.0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0470,3,8,738544,0,0,1,0.0,112,21,18,15050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0471,3,1,737271,0,0,3,0.7575757575757576,342,8,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0471,3,3,737324,0,0,4,1.7678571428571428,322,8,20,0.0,98,98,98,98,98,98,98,98,98,98,97,98,98,98,99,99,99,99,99,0
019-0471,3,3.1,737324,0,0,4,0.7575757575757576,342,8,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0471,3,3.11,737383,0,0,4,0.7575757575757576,342,8,20,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0471,3,3.13,738536,0,0,4,0.7575757575757576,342,8,20,0.0,0,0,7,7,17,17,17,17,22,22,22,22,22,22,22,22,22,22,21,0
019-0471,3,3.15,737669,0,0,4,0.7575757575757576,342,8,20,0.0,98,98,98,98,98,98,98,98,98,98,98,98,98,98,100,100,100,100,100,0
